,customer_city,customer_state,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp,shipping_limit_date,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,payment_sequential,payment_type,payment_installments,payment_value,seller_city,seller_state,product_category_name_english,product_category,product_vol_cm3,estimated_days,arrival_days,shipping_days,seller_to_carrier_status,arrival_status,estimated_delivery_rate,arrival_delivery_rate,shipping_delivery_rate
59659,colatina,ES,2017-10-21 17:33:50,2017-10-24 03:56:30,2017-10-25 23:50:38,2017-11-01 20:12:27,2017-11-16,5,,Muito bom recebi meu produto muito antes do prazo previsto é tudo certo obrigada.,2017-11-02 00:00:00,2017-11-02 23:23:14,2017-11-01 03:56:30,30.21,17.6,56.0,617.0,1.0,1583.0,1,boleto,1,47.81,ribeirao preto,SP,computers_accessories,Electronics,3240.0,25,11,6,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
32658,sao paulo,SP,2017-11-13 09:46:54,2017-11-13 10:06:23,2017-11-22 02:02:59,2017-11-28 19:38:43,2017-11-30,5,,,2017-11-29 00:00:00,2017-11-30 12:41:48,2017-11-23 10:06:23,18.95,58.9,59.0,203.0,1.0,400.0,1,credit_card,3,77.85,maringa,PR,housewares,Home & Garden,2240.0,16,15,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
45092,belo horizonte,MG,2018-08-03 22:55:44,2018-08-03 23:05:13,2018-08-06 13:45:00,2018-08-10 00:33:53,2018-08-17,3,Medio,Soh chegou 1 capa,2018-08-10 00:00:00,2018-08-11 15:44:57,2018-08-07 23:05:13,58.99,26.71,40.0,583.0,1.0,1450.0,1,credit_card,10,171.4,ibitinga,SP,bed_bath_table,Furniture,29925.0,13,6,3,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
79085,nova iguacu,RJ,2018-08-18 20:29:53,2018-08-18 20:49:46,2018-08-20 16:19:00,2018-08-24 23:03:11,2018-09-12,5,,,2018-08-25 00:00:00,2018-08-29 11:35:58,2018-08-21 20:49:46,123.6,22.8,46.0,1871.0,1.0,850.0,1,credit_card,1,146.4,arapongas,PR,health_beauty,Beauty & Health,7840.0,24,6,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
93509,timon,MA,2017-09-02 11:32:54,2017-09-02 11:45:22,2017-09-04 22:15:12,2017-09-12 18:37:37,2017-09-27,5,,"O vendedor compre com o que diz no site, o produto chegou dentro do prazo e e de ótima qualidade.",2017-09-13 00:00:00,2017-09-14 01:05:31,2017-09-08 11:45:22,16.9,21.15,53.0,1440.0,3.0,100.0,1,credit_card,1,38.05,sao paulo,SP,telephony,Electronics,1188.0,24,10,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
4023,petrolina,PE,2017-09-03 16:56:11,2017-09-03 17:10:11,2017-09-05 18:21:56,2017-09-18 19:35:49,2017-09-29,5,,,2017-09-19 00:00:00,2017-09-20 00:26:18,2017-09-08 17:10:11,53.0,25.65,45.0,609.0,1.0,1150.0,1,credit_card,6,78.65,sao paulo,SP,furniture_decor,Furniture,8000.0,25,15,13,OnTime/Early,OnTime/Early,Slow,Fast,Fast
69075,itaitinga,CE,2018-02-26 10:43:55,2018-02-27 10:48:40,2018-02-27 21:05:13,2018-03-26 17:18:28,2018-03-29,5,,,2018-03-27 00:00:00,2018-04-02 21:52:53,2018-03-05 10:48:40,319.9,27.52,33.0,718.0,1.0,800.0,1,credit_card,8,347.42,registro,SP,watches_gifts,Electronics,4116.0,30,28,26,OnTime/Early,OnTime/Early,Slow,Slow,Slow
12297,sao miguel do cambui,PR,2018-02-01 19:56:10,2018-02-01 20:13:56,2018-02-02 18:09:35,2018-02-14 17:38:34,2018-03-06,5,,Loja honesta!...,2018-02-15 00:00:00,2018-02-18 16:21:28,2018-02-07 20:13:56,59.9,17.67,59.0,679.0,5.0,5400.0,1,credit_card,1,2.76,penapolis,SP,auto,Electronics,14664.0,32,12,11,OnTime/Early,OnTime/Early,Slow,Fast,Fast
103420,sao paulo,SP,2018-03-28 16:41:34,2018-03-28 16:55:32,2018-03-29 23:44:39,2018-04-02 15:23:16,2018-04-16,5,,,2018-04-03 00:00:00,2018-04-05 19:25:49,2018-04-03 16:55:32,56.97,12.8,52.0,919.0,1.0,750.0,1,credit_card,3,69.77,sao jose do rio preto,SP,food,Food & Drinks,2880.0,18,4,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
84631,santos,SP,2017-12-13 14:21:15,2017-12-15 02:30:41,2017-12-15 18:45:18,2017-12-28 09:05:34,2018-01-08,1,,,2017-12-29 00:00:00,2017-12-31 12:08:24,2017-12-21 02:30:41,59.0,13.43,56.0,348.0,2.0,1550.0,1,boleto,1,1014.02,sao jose do rio preto,SP,garden_tools,Furniture,19800.0,25,14,12,OnTime/Early,OnTime/Early,Slow,Fast,Fast
81911,belo horizonte,MG,2018-03-18 17:18:56,2018-03-18 17:30:52,2018-03-22 18:46:43,2018-04-02 19:28:59,2018-04-18,5,,,2018-04-03 00:00:00,2018-04-04 00:26:14,2018-03-27 17:30:52,349.9,23.6,59.0,874.0,1.0,525.0,1,credit_card,4,373.5,videira,SC,perfumery,Beauty & Health,4608.0,30,15,11,OnTime/Early,OnTime/Early,Slow,Fast,Fast
54640,porto alegre,RS,2017-09-18 00:32:11,2017-09-18 00:45:10,2017-09-18 22:22:21,2017-09-19 18:37:57,2017-09-29,5,,,2017-09-20 00:00:00,2017-10-10 22:24:35,2017-09-25 00:45:10,105.0,14.94,55.0,60.0,1.0,2800.0,1,credit_card,1,119.94,porto alegre,RS,computers_accessories,Electronics,24000.0,10,1,0,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
7021,sao paulo,SP,2017-07-27 12:50:46,2017-07-27 13:15:19,2017-07-31 20:29:16,2017-08-01 13:42:28,2017-08-16,5,,,2017-08-02 00:00:00,2017-08-02 20:26:23,2017-08-02 13:15:19,45.2,26.97,63.0,330.0,1.0,15100.0,5,voucher,1,8.0,pedreira,SP,furniture_decor,Furniture,80000.0,19,5,0,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
109191,indaial,SC,2017-08-01 17:03:10,2017-08-01 17:15:15,2017-08-02 15:54:50,2017-08-11 19:58:30,2017-08-23,5,,,2017-08-12 00:00:00,2017-08-14 22:53:03,2017-08-07 17:15:15,99.9,61.44,49.0,489.0,2.0,16250.0,1,credit_card,5,161.34,santa barbara d´oeste,SP,luggage_accessories,Home & Garden,37206.0,21,10,9,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
108214,matao,SP,2018-02-04 17:11:07,2018-02-04 17:49:08,2018-02-05 16:08:27,2018-02-21 20:23:21,2018-03-01,3,,,2018-02-22 00:00:00,2018-02-27 12:15:39,2018-02-08 17:49:08,35.0,11.85,27.0,171.0,4.0,250.0,1,credit_card,4,46.85,diadema,SP,fashion_bags_accessories,Fashion,6864.0,24,17,16,OnTime/Early,OnTime/Early,Neutral,Neutral,Neutral
11429,bom jardim,RJ,2017-08-05 14:10:59,2017-08-08 04:20:20,2017-08-09 17:53:16,2017-08-16 14:23:40,2017-08-29,5,,Produto chegou antes do prazo. . Adorei. ,2017-08-17 00:00:00,2017-08-19 23:23:55,2017-08-14 04:20:20,25.99,15.1,46.0,365.0,1.0,200.0,1,boleto,1,41.09,sao paulo,SP,auto,Electronics,1600.0,23,11,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
76366,sao paulo,SP,2018-08-16 16:04:57,2018-08-16 16:15:32,2018-08-20 17:10:00,2018-08-22 17:32:30,2018-08-21,5,,,2018-08-23 00:00:00,2018-08-23 03:49:13,2018-08-20 16:15:32,42.49,7.56,33.0,1087.0,1.0,600.0,1,credit_card,3,50.05,sao paulo,SP,health_beauty,Beauty & Health,8008.0,4,6,2,Late,Late,Very Fast,Very Fast,Very Fast
184,franco da rocha,SP,2017-03-11 09:26:18,2017-03-11 09:26:18,2017-03-17 18:08:42,2017-03-22 17:47:41,2017-04-06,3,,,2017-03-23 00:00:00,2017-03-29 00:21:49,2017-03-23 09:26:18,119.6,11.45,41.0,154.0,1.0,2600.0,2,voucher,1,199.98,itaquaquecetuba,SP,office_furniture,Furniture,70200.0,25,11,4,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
70808,nova iguacu,RJ,2017-06-03 10:17:36,2017-06-03 10:30:11,2017-06-06 09:15:18,2017-06-12 16:45:58,2017-07-03,4,,,2017-06-13 00:00:00,2017-06-16 02:56:21,2017-06-13 10:30:11,19.99,14.1,48.0,575.0,1.0,100.0,1,credit_card,1,34.09,santo andre,SP,health_beauty,Beauty & Health,4500.0,29,9,6,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
106404,patrocinio,MG,2017-11-24 07:25:27,2017-11-24 07:32:57,2017-11-24 18:56:39,2017-12-07 21:38:48,2017-12-15,5,,,2017-12-08 00:00:00,2017-12-09 16:24:57,2017-11-30 07:32:27,49.0,15.1,59.0,93.0,7.0,250.0,1,credit_card,1,64.1,sao paulo,SP,fashion_bags_accessories,Fashion,352.0,20,13,13,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
40699,alegre,ES,2017-11-26 16:54:35,2017-11-26 17:15:58,2017-12-05 02:22:25,2017-12-18 17:53:34,2017-12-20,5,,Muito bom produto!,2017-12-19 00:00:00,2017-12-20 08:49:36,2017-11-30 17:15:58,116.9,16.58,56.0,255.0,1.0,1750.0,1,credit_card,13,133.48,ibitinga,SP,bed_bath_table,Furniture,4500.0,23,22,13,Late,OnTime/Early,Neutral,Neutral,Fast
52840,patos de minas,MG,2017-04-06 21:40:58,2017-04-06 21:50:22,2017-04-10 16:32:03,2017-04-18 12:21:27,2017-05-03,4,,,2017-04-19 00:00:00,2017-04-24 10:30:45,2017-04-13 21:50:22,95.0,14.84,47.0,905.0,4.0,250.0,1,credit_card,2,109.84,jacarei,SP,cool_stuff,Fashion,1764.0,26,11,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
81417,sao joao da boa vista,SP,2016-10-06 22:00:27,2016-10-06 22:37:21,2016-10-10 22:37:21,2016-10-27 13:36:27,2016-11-30,5,,Produto chegou antes do prazo determinado pelo site.,2016-10-28 00:00:00,2016-10-31 11:01:33,2016-10-10 22:37:21,249.9,17.59,43.0,259.0,1.0,610.0,1,credit_card,2,267.49,petropolis,RJ,perfumery,Beauty & Health,4928.0,54,20,16,OnTime/Early,OnTime/Early,Very Slow,Neutral,Neutral
32293,sao paulo,SP,2017-08-01 13:43:33,2017-08-01 14:03:15,2017-08-02 19:49:51,2017-08-05 13:24:26,2017-08-14,5,,,2017-08-06 00:00:00,2017-08-08 01:35:09,2017-08-07 14:03:15,32.0,7.78,59.0,1371.0,2.0,200.0,1,credit_card,3,39.78,sao paulo,SP,housewares,Home & Garden,4050.0,12,3,2,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
43432,brumadinho,MG,2017-05-21 11:36:14,2017-05-21 11:45:10,2017-05-22 15:45:23,2017-05-25 12:52:38,2017-06-14,5,,Recomendo ,2017-05-26 00:00:00,2017-05-29 11:16:22,2017-05-26 11:45:10,214.99,15.25,46.0,162.0,5.0,4600.0,1,credit_card,8,230.24,sao paulo,SP,bed_bath_table,Furniture,57000.0,23,4,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
80221,sao jose do rio pardo,SP,2017-06-17 20:34:00,2017-06-17 20:45:15,2017-06-19 21:14:54,2017-06-23 13:13:01,2017-07-10,5,,o produto chegou bem antes do prazo e veio direitinho. ,2017-06-25 00:00:00,2017-06-26 18:53:31,2017-06-23 20:45:15,79.99,12.06,47.0,1816.0,2.0,350.0,1,credit_card,4,92.05,santo andre,SP,perfumery,Beauty & Health,4752.0,22,5,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
109043,campinas,SP,2018-03-14 17:58:51,2018-03-14 18:40:33,2018-03-15 20:05:48,2018-03-23 16:46:39,2018-03-26,4,,,2018-03-24 00:00:00,2018-03-26 21:01:39,2018-03-20 18:30:56,249.9,44.49,57.0,674.0,1.0,22350.0,1,credit_card,5,588.78,santa barbara d´oeste,SP,luggage_accessories,Home & Garden,125504.0,11,8,7,OnTime/Early,OnTime/Early,Fast,Fast,Very Fast
12559,taubate,SP,2017-08-06 10:03:33,2017-08-06 10:23:39,2017-08-07 14:05:08,2017-08-11 21:10:10,2017-08-31,5,,,2017-08-12 00:00:00,2017-08-13 10:55:41,2017-08-10 10:23:39,36.0,17.92,50.0,1357.0,3.0,1600.0,1,credit_card,5,107.84,farroupilha,RS,auto,Electronics,22500.0,24,5,4,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
34995,paco do lumiar,MA,2017-04-21 11:24:51,2017-04-21 11:41:38,2017-04-25 08:23:11,2017-05-08 19:51:50,2017-05-26,1,,,2017-05-10 00:00:00,2017-05-17 18:37:04,2017-04-28 11:41:38,89.9,25.12,54.0,245.0,1.0,1383.0,4,voucher,1,31.47,ibitinga,SP,bed_bath_table,Furniture,20000.0,34,17,13,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
80000,sao paulo,SP,2018-03-23 18:15:49,2018-03-23 18:30:42,2018-03-26 14:33:22,2018-03-27 18:32:42,2018-04-10,5,,,2018-03-28 00:00:00,2018-04-03 13:35:02,2018-04-03 18:30:42,49.99,8.29,54.0,1536.0,2.0,250.0,1,credit_card,2,58.28,santo andre,SP,perfumery,Beauty & Health,3360.0,17,4,1,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
52882,campinas,SP,2018-04-25 22:00:57,2018-04-25 22:15:09,2018-04-27 13:52:00,2018-04-30 13:58:52,2018-05-10,3,,Entrega ótima. Produto ruim.,2018-05-01 00:00:00,2018-06-08 05:30:49,2018-05-02 22:15:09,139.4,15.88,58.0,791.0,4.0,7900.0,1,credit_card,5,155.28,sao paulo,SP,cool_stuff,Fashion,14931.0,14,4,3,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
18151,curitiba,PR,2017-09-21 10:46:08,2017-09-22 04:15:23,2017-09-22 15:13:15,2017-09-25 22:28:41,2017-10-09,5,,,2017-09-26 00:00:00,2017-09-27 03:06:16,2017-09-29 04:15:23,104.0,9.29,58.0,278.0,2.0,400.0,1,boleto,1,113.29,pinhais,PR,sports_leisure,Entertainment,9000.0,17,4,3,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
87563,tanabi,SP,2018-05-28 21:25:51,2018-05-28 21:55:31,2018-05-29 12:21:00,2018-06-07 21:12:57,2018-06-29,4,,,2018-06-08 00:00:00,2018-06-09 18:01:59,2018-06-05 21:55:31,44.0,12.79,58.0,934.0,1.0,500.0,1,credit_card,2,56.79,santa rosa de viterbo,SP,garden_tools,Furniture,4928.0,31,9,9,OnTime/Early,OnTime/Early,Slow,Fast,Fast
106318,belo horizonte,MG,2017-11-03 17:25:26,2017-11-03 18:30:26,2017-11-06 21:17:03,2017-11-13 20:47:50,2017-11-24,5,,,2017-11-14 00:00:00,2017-11-18 00:10:12,2017-11-09 17:35:41,49.0,14.1,59.0,93.0,7.0,250.0,1,credit_card,1,63.1,sao paulo,SP,fashion_bags_accessories,Fashion,352.0,20,10,6,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
63528,rio de janeiro,RJ,2017-10-07 23:26:03,2017-10-07 23:42:11,2017-10-09 15:33:10,2017-10-20 15:55:53,2017-11-01,5,,,2017-10-21 00:00:00,2017-10-21 18:13:08,2017-10-12 23:42:11,79.99,15.31,22.0,479.0,2.0,300.0,1,credit_card,1,95.3,araguari,MG,consoles_games,Electronics,2600.0,24,12,11,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
109676,jundiai,SP,2018-04-28 07:57:05,2018-05-01 05:32:21,2018-05-11 14:17:00,2018-05-16 16:55:52,2018-05-29,5,sandalia hurkus,,2018-05-17 00:00:00,2018-05-20 18:39:31,2018-05-16 05:30:59,99.9,14.79,54.0,404.0,4.0,800.0,1,boleto,1,114.69,penapolis,SP,fashion_shoes,Fashion,8712.0,30,18,5,OnTime/Early,OnTime/Early,Slow,Neutral,Very Fast
4760,hortolandia,SP,2016-10-03 22:06:03,2016-10-04 10:28:07,2016-10-21 14:23:37,2016-10-31 11:07:42,2016-11-23,1,,"Boa tarde o produto veio correto, porem a entrega é pessima precisei buscar em outra cidade.
Acho absurdo se comprei pele internet e paguei o frete nao entendi porque nao entregar em minha residencia",2016-11-01 00:00:00,2016-11-02 16:52:00,2016-10-21 16:23:06,119.9,13.56,55.0,130.0,1.0,2050.0,1,credit_card,6,133.46,ibitinga,SP,furniture_decor,Furniture,14960.0,50,27,9,OnTime/Early,OnTime/Early,Very Slow,Slow,Fast
42589,sumare,SP,2017-12-20 11:14:23,2017-12-20 11:31:43,2017-12-20 21:18:15,2017-12-21 18:28:54,2018-01-09,5,,"Chegou no dia seguinte!!!
",2017-12-22 00:00:00,2017-12-30 16:40:25,2017-12-27 11:31:14,85.0,11.8,46.0,279.0,1.0,1813.0,1,credit_card,1,96.8,sao paulo,SP,bed_bath_table,Furniture,37788.0,19,1,0,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
4885,itajobi,SP,2017-11-25 12:14:42,2017-11-25 12:32:23,2017-11-28 20:39:01,2017-12-13 09:32:16,2017-12-15,5,,,2017-12-14 00:00:00,2017-12-18 17:16:34,2017-11-30 12:31:14,59.55,8.38,59.0,205.0,1.0,950.0,1,credit_card,6,727.58,ibitinga,SP,furniture_decor,Furniture,8866.0,19,17,14,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
47619,duque de caxias,RJ,2017-10-09 21:06:49,2017-10-09 21:14:38,2017-10-10 19:33:24,2017-10-23 19:13:02,2017-10-27,5,,,2017-10-24 00:00:00,2017-10-25 23:27:29,2017-10-16 22:14:38,309.99,16.93,59.0,391.0,3.0,700.0,1,credit_card,1,326.92,sao paulo,SP,toys,Entertainment,6000.0,17,13,12,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
104108,valente,BA,2018-04-04 22:18:33,2018-04-05 22:10:15,2018-04-10 00:42:39,2018-04-17 16:12:54,2018-04-30,5,,,2018-04-18 00:00:00,2018-04-19 12:42:44,2018-04-11 22:10:15,104.0,33.94,52.0,784.0,4.0,11325.0,1,credit_card,5,209.88,guarulhos,SP,industry_commerce_and_business,Industry & Construction,56700.0,25,12,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
4185,cachoeirinha,RS,2018-05-06 12:08:42,2018-05-08 04:15:36,2018-05-08 14:40:00,2018-05-14 17:42:13,2018-06-05,5,,,2018-05-15 00:00:00,2018-05-15 21:19:22,2018-05-14 04:15:36,117.56,18.4,40.0,929.0,1.0,1900.0,1,boleto,1,271.92,santo andre,SP,furniture_decor,Furniture,27000.0,29,8,6,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
59200,rio de janeiro,RJ,2018-04-27 12:59:22,2018-04-27 13:40:51,2018-04-27 13:47:00,2018-05-04 21:24:55,2018-06-07,5,Perfeito,Pertfeito,2018-05-05 00:00:00,2018-05-08 02:14:44,2018-05-04 13:15:24,79.9,22.27,33.0,256.0,1.0,180.0,1,credit_card,2,102.17,maringa,PR,computers_accessories,Electronics,2210.0,40,7,7,OnTime/Early,OnTime/Early,Very Slow,Very Fast,Very Fast
78510,uberaba,MG,2018-08-22 10:53:16,2018-08-22 11:05:25,2018-08-22 14:44:00,2018-08-27 18:02:08,2018-09-04,5,Super Recomendo!!!,Recebi antes do prazo!!! Bem embalado!,2018-08-28 00:00:00,2018-08-29 10:40:31,2018-08-24 11:05:25,1240.0,102.63,44.0,1793.0,1.0,11450.0,1,credit_card,6,1342.63,campinas,SP,health_beauty,Beauty & Health,54080.0,12,5,5,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
11841,sao jose dos pinhais,PR,2018-06-10 19:40:23,2018-06-12 04:57:32,2018-06-12 12:15:00,2018-06-14 13:06:33,2018-07-05,5,,,2018-06-15 00:00:00,2018-06-16 01:26:52,2018-06-18 04:57:32,108.9,18.34,53.0,2805.0,3.0,1850.0,1,boleto,1,127.24,cajamar,SP,auto,Electronics,5168.0,24,3,2,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
14423,mutuipe,BA,2017-04-29 14:34:26,2017-04-29 14:45:14,2017-05-02 14:09:00,2017-05-15 04:43:56,2017-06-13,5,,Aconselho a comprar nesta loja e entrega antes do prazo.,2017-05-16 00:00:00,2017-05-16 13:07:05,2017-05-05 14:45:14,279.99,75.12,39.0,249.0,2.0,17300.0,1,credit_card,10,355.11,porto velho,RO,auto,Electronics,64980.0,44,15,12,OnTime/Early,OnTime/Early,Very Slow,Fast,Fast
21936,sao paulo,SP,2017-11-24 10:48:36,2017-11-24 12:32:48,2017-11-28 00:05:08,2017-11-30 21:52:58,2017-12-08,4,,,2017-12-01 00:00:00,2017-12-03 21:37:04,2017-11-30 12:31:22,147.14,13.58,50.0,1352.0,4.0,2000.0,1,credit_card,7,160.72,sao paulo,SP,sports_leisure,Entertainment,12800.0,13,6,2,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
87902,natal,RN,2017-05-04 01:04:02,2017-05-05 02:24:04,2017-05-11 08:57:54,2017-05-22 15:22:13,2017-06-13,4,,"No tempo certo! 
",2017-05-23 00:00:00,2017-05-24 02:53:19,2017-05-16 02:23:34,799.0,30.08,33.0,1942.0,1.0,7750.0,1,boleto,1,829.08,araraquara,SP,garden_tools,Furniture,42336.0,39,18,11,OnTime/Early,OnTime/Early,Slow,Neutral,Fast
109142,jaguariuna,SP,2017-05-28 14:36:08,2017-05-28 14:45:16,2017-05-29 20:57:49,2017-05-30 14:52:20,2017-06-09,5,,produto de qualidade preço bom e prazo ate antes do previsto,2017-05-31 00:00:00,2017-06-01 22:12:17,2017-06-01 14:45:16,89.9,21.28,47.0,482.0,2.0,16100.0,1,credit_card,4,111.18,santa barbara d´oeste,SP,luggage_accessories,Home & Garden,100100.0,11,2,0,OnTime/Early,OnTime/Early,Fast,Very Fast,Very Fast
102613,niteroi,RJ,2018-03-19 15:54:43,2018-03-20 03:08:32,2018-03-22 20:22:14,2018-04-06 23:36:33,2018-04-09,5,,,2018-04-07 00:00:00,2018-04-09 13:44:30,2018-03-27 03:08:32,119.9,16.81,47.0,178.0,2.0,675.0,1,boleto,1,273.42,sao paulo,SP,fixed_telephony,Electronics,8740.0,20,18,15,OnTime/Early,OnTime/Early,Neutral,Neutral,Fast
41989,rio de janeiro,RJ,2017-08-14 16:23:54,2017-08-15 03:45:38,2017-08-15 20:17:08,2017-08-26 14:47:59,2017-09-06,5,,Produto de boa qualidade. ,2017-08-27 00:00:00,2017-08-28 03:15:30,2017-08-22 03:45:38,199.99,21.89,58.0,696.0,1.0,2600.0,1,boleto,1,221.88,ibitinga,SP,bed_bath_table,Furniture,16632.0,22,11,10,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
95783,ipora,GO,2017-07-24 18:20:10,2017-07-25 03:25:32,2017-07-26 10:28:06,2017-08-02 17:46:01,2017-08-21,5,,"Muito confiável, chegou tudo certo! ",2017-08-03 00:00:00,2017-08-04 05:11:49,2017-07-31 03:25:32,22.99,15.1,37.0,361.0,3.0,200.0,1,boleto,1,38.09,sao paulo,SP,telephony,Electronics,627.0,27,8,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
12022,sao paulo,SP,2017-12-12 13:54:59,2017-12-12 15:12:27,2017-12-13 18:03:34,2017-12-14 16:09:57,2018-01-03,5,,"Comprarei sempre nas lojas lannister.

",2017-12-15 00:00:00,2017-12-17 21:42:17,2017-12-20 15:12:27,90.0,7.88,51.0,93.0,1.0,200.0,1,boleto,1,391.52,sao paulo,SP,auto,Electronics,3600.0,21,2,0,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
43057,sao paulo,SP,2017-03-14 11:14:06,2017-03-14 11:14:06,2017-03-15 10:03:31,2017-03-21 11:58:39,2017-03-31,5,,Muito lindas amei as toalhas,2017-03-22 00:00:00,2017-03-23 01:16:23,2017-03-20 11:14:06,98.99,15.8,50.0,111.0,1.0,2200.0,1,boleto,1,114.79,ibitinga,SP,bed_bath_table,Furniture,15000.0,16,7,6,OnTime/Early,OnTime/Early,Neutral,Very Fast,Very Fast
8472,sao bernardo do campo,SP,2017-01-19 23:12:08,2017-01-19 23:25:11,2017-02-01 18:06:52,2017-02-01 18:06:52,2017-02-15,5,,Adorei o produto. Parabéns baratheon.,2017-02-02 00:00:00,2017-02-03 11:50:23,2017-01-23 23:12:08,109.5,37.71,58.0,297.0,1.0,5070.0,1,credit_card,2,147.21,santo andre,SP,furniture_decor,Furniture,102144.0,26,12,0,Late,OnTime/Early,Slow,Fast,Very Fast
41746,santo andre,SP,2017-09-21 17:13:40,2017-09-21 17:25:10,2017-09-22 19:45:15,2017-10-03 19:39:02,2017-10-16,3,,"Comprei 2 unidades,porém, só recebi 1 unidade do produto. ",2017-10-04 00:00:00,2017-10-04 23:05:41,2017-09-27 17:25:10,36.5,16.11,47.0,221.0,1.0,570.0,1,credit_card,1,105.22,tres coracoes,MG,bed_bath_table,Furniture,3120.0,24,12,10,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
79923,itapira,SP,2017-12-12 18:23:41,2017-12-12 18:31:52,2017-12-13 19:42:58,2017-12-19 19:42:39,2018-01-10,4,,,2017-12-20 00:00:00,2017-12-22 07:10:03,2017-12-21 18:31:52,56.99,11.9,54.0,1536.0,2.0,250.0,1,credit_card,1,68.89,santo andre,SP,perfumery,Beauty & Health,3360.0,28,7,5,OnTime/Early,OnTime/Early,Slow,Very Fast,Very Fast
92050,uberlandia,MG,2018-08-17 11:15:25,2018-08-18 02:50:04,2018-08-20 15:54:00,2018-08-27 18:07:35,2018-09-24,3,Mais ou mesnos,"Comprei 3 unidades de delfetores do Ar-condicionado, só fui recebido 2 unidades. 1 Não fui recebido até agora. liguei ao vendedor 3 vezes e disse que vai mandar, já faz mais de 1 semana,. nada.....",2018-08-28 00:00:00,2018-09-05 00:46:17,2018-08-21 02:50:04,190.0,17.66,60.0,3270.0,4.0,7350.0,1,boleto,1,622.99,ribeirao preto,SP,air_conditioning,Electronics,42000.0,37,10,7,OnTime/Early,OnTime/Early,Slow,Fast,Very Fast
26929,montes claros,MG,2017-06-07 15:05:31,2017-06-07 15:15:12,2017-06-09 11:22:38,2017-06-19 18:03:04,2017-06-30,5,,,2017-06-20 00:00:00,2017-06-23 12:32:18,2017-06-13 15:15:12,109.9,21.26,57.0,616.0,2.0,3300.0,1,credit_card,4,131.16,maua,SP,housewares,Home & Garden,45000.0,22,12,10,OnTime/Early,OnTime/Early,Neutral,Fast,Fast
99139,resende,RJ,2018-03-14 21:26:28,2018-03-16 03:25:13,2018-03-16 20:37:50,2018-04-30 18:16:55,2018-04-03,1,,"Não gostei.muita demora na entrega, até hoje não recebi meu produto.",2018-04-07 00:00:00,2018-04-07 10:23:36,2018-03-22 03:25:13,15.0,18.23,56.0,280.0,1.0,150.0,1,boleto,1,33.23,sao paulo,SP,electronics,Electronics,2800.0,19,46,44,OnTime/Early,Late,Neutral,Very Slow,Very Slow
7683,rio do sul,SC,2017-05-05 19:57:06,2017-05-05 20:22:21,2017-05-08 15:44:50,2017-05-16 09:29:34,2017-05-30,4,,,2017-05-17 00:00:00,2017-05-24 12:03:37,2017-05-11 20:22:21,59.9,15.56,54.0,2075.0,2.0,600.0,1,credit_card,8,150.92,campinas,SP,furniture_decor,Furniture,7072.0,24,10,7,OnTime/Early,OnTime/Early,Neutral,Fast,Very Fast
